Name_of_App,Rating,Company,App_Detail_Web_Page_URL
MobiSaver: Data&Photo Recovery,"2.1
star",EaseUS Data Recovery Software,https://play.google.com/store/apps/details?id=com.easeus.mobisaver
AnyRecover-Data Recovery,"2.4
star","Wheatfield Guard Technology Co., Ltd.",https://play.google.com/store/apps/details?id=com.imyfone.dp.anyrecovery
Motric Recovery,,Motric Recovery SRL,https://play.google.com/store/apps/details?id=ro.motricrecovery.mobileapp
Birth Recovery Center,"4.7
star",Mighty Networks,https://play.google.com/store/apps/details?id=com.mightybell.birthrecoverycenter
Sleep Timer (Turn music off),"4.7
star",CARECON GmbH,https://play.google.com/store/apps/details?id=ch.pboos.android.SleepTimer
Eating Disorder Support,,Expert Self Care Ltd,https://play.google.com/store/apps/details?id=com.expertselfcare.eatingdisorders
"Sleep Routine: Tracker, Alarm","3.3
star",Asleep Inc.,https://play.google.com/store/apps/details?id=ai.asleep.android_aaron
Bertie - Binge Eating Recovery,,bertie app,https://play.google.com/store/apps/details?id=com.bertie.app
MindShift CBT - Anxiety Relief,"3.5
star",247 Labs Inc.,https://play.google.com/store/apps/details?id=com.bstro.MindShift
Rehabit: brain recovery habits,"4.3
star",Neofect USA,https://play.google.com/store/apps/details?id=com.neofect.connect
Gambling Addiction Recovery,"4.0
star",Mindspa Health,https://play.google.com/store/apps/details?id=me.gambless.app
Sleepwave: Alarm & Tracker,"4.3
star",Reviva Softworks Ltd,https://play.google.com/store/apps/details?id=com.sleepwave.app
"SleepisolBio: sleep, alarm",,"Lee Sol Co., Ltd",https://play.google.com/store/apps/details?id=com.leesolbrain.sleepisol.sleep
"HypnoBox: Self Hypnosis, Sleep","4.2
star",HypnoBox GmbH,https://play.google.com/store/apps/details?id=epixler.de.hypnobox_android
File Recovery - Restore Files,,onTaps,https://play.google.com/store/apps/details?id=com.filesrecovery.photosrecovery.allrecovery.pro
RecoverMe,"3.9
star",Bet On Me LTD,https://play.google.com/store/apps/details?id=com.betonme.recoveru
DiskDigger photo/file recovery,"3.2
star","Defiant Technologies, LLC",https://play.google.com/store/apps/details?id=com.defianttech.diskdigger
Recover Everything: Photo&Data,"2.8
star",GIYASTAR,https://play.google.com/store/apps/details?id=com.recovereverything.app
"Custom Bullet Journal, Prompts","4.2
star",Journal & Daily Diary App,https://play.google.com/store/apps/details?id=com.jerrysha.custommorningjournal
Relax Night: sleep sounds,"4.4
star",mikdroid,https://play.google.com/store/apps/details?id=it.mm.android.relaxnight
Nature Relaxation™ On-Demand,"4.1
star",Nature Relaxation LLC,https://play.google.com/store/apps/details?id=tv.vhx.naturerelaxation
Night Light · relax & sleep,"4.7
star",Astonio,https://play.google.com/store/apps/details?id=com.astonio.nightlight
Visual Meditation & Relax,"4.1
star",Marvin Krüger Art & Visuals,https://play.google.com/store/apps/details?id=com.mkgames.zenease
Sleep & Sounds - Relax Music,"4.5
star",Ebits Labs,https://play.google.com/store/apps/details?id=com.calm.sleepsounds
Sleep Stories & Noise: Sakun,"3.9
star",Codmen,https://play.google.com/store/apps/details?id=com.app.sakun
Relaxing Night Nature Sounds,"4.5
star",Apps Wave,https://play.google.com/store/apps/details?id=com.relaxing.nature.soothing.sounds
Children's Sleep Meditations,"4.7
star",Glenn Harrold Hypnosis and Meditation Apps,https://play.google.com/store/apps/details?id=com.sleepmeditations.childernsbedtime
Relaxez et Dormez Bien,,Glenn Harrold Hypnosis and Meditation Apps,https://play.google.com/store/apps/details?id=com.relaxsleepwell.french
Ultimate Relaxing Sleep App,"4.2
star",The Ultimate Sleep Solution,https://play.google.com/store/apps/details?id=com.sleepsolutions.sleepapp
Sleep sounds offline,"4.5
star",KanagavaWaveApps,https://play.google.com/store/apps/details?id=com.relaxmelodies.sleepsounds
Breethe - Sleep & Meditation,"4.6
star",Breethe,https://play.google.com/store/apps/details?id=com.Meditation.app
"Colors: Stress, Sleep, Relax","4.0
star",ColorsTheApp,https://play.google.com/store/apps/details?id=info.colorstheapp.colors
Loss of the night,"4.4
star",Pocket Science Citizen Science apps,https://play.google.com/store/apps/details?id=com.cosalux.welovestars
Eating Disorder Test,"3.8
star",Inquiry Health LLC,https://play.google.com/store/apps/details?id=com.eatingdisorders.test
Bear Room: quick stress relief,"4.5
star",DOBRA,https://play.google.com/store/apps/details?id=world.dobra.bearroom
Stress Relief Yoga – Anxiety &,"4.4
star",Dr. Zio - Yoga Teacher,https://play.google.com/store/apps/details?id=drzio.stressfree.stressrelief.yoga.anxietytherapy
Fertility Booster: Diet plans,"4.5
star",Riafy Technologies,https://play.google.com/store/apps/details?id=diet.fertility.ovulation.pregnancy
Acidity/Gas Relief Yoga Cure,"4.3
star",Dr. Zio - Yoga Teacher,https://play.google.com/store/apps/details?id=drzio.acidity.gas.relief.yoga.gerd.food.homeremedy.heartburn
Weight Loss Tracker & Watchers,"4.7
star",Selanto Apps (Inspiring Positive Actions),https://play.google.com/store/apps/details?id=com.selantoapps.weightdiary
Acute Art,"1.9
star",Acute Art Ltd,https://play.google.com/store/apps/details?id=com.acuteart.collector
Glycemic Index & Load App,"3.2
star",RFIT development,https://play.google.com/store/apps/details?id=com.rfit.glycemicindextracker
empaithy: AI for Mental Health,"3.6
star",Empaithy Co.,https://play.google.com/store/apps/details?id=com.empaithy
Weight Loss Tracker,"4.6
star",despDev,https://play.google.com/store/apps/details?id=com.despdev.weight_loss_calculator
ACL & Knee Physical Therapy,"4.0
star",Curovate Inc.,https://play.google.com/store/apps/details?id=cura.com.cura
"Monitor Heart, Stress & Breath",,Pauser: All-In-One Heart Monitoring & Care,https://play.google.com/store/apps/details?id=health.pauser.android
Binge Eating Disorder Test,"4.1
star",Inquiry Health LLC,https://play.google.com/store/apps/details?id=com.bingeeating.test
7 Chakras Balancing / Activate,"4.9
star",Spiritualize Me,https://play.google.com/store/apps/details?id=sm.yoga.meditation.pranayama.chakras
Weight Loss Planner: DietPlan,"4.0
star",Pixster Studio,https://play.google.com/store/apps/details?id=com.pixsterstudio.dietplans
Weight Tracking Diary by MedM,"3.9
star",MedM Inc,https://play.google.com/store/apps/details?id=com.medm.medmwt.diary
Body Measure & Weight Loss,"4.5
star",Selanto Apps (Inspiring Positive Actions),https://play.google.com/store/apps/details?id=com.selantoapps.bodydiary
"Weight Tracker, BMI Calculator","4.6
star",Habitics,https://play.google.com/store/apps/details?id=com.betterweightapp
WeightWatchers Program,"4.5
star","WW INTERNATIONAL, INC.",https://play.google.com/store/apps/details?id=com.weightwatchers.mobile
Detox diet plan:Lose fat fast,"4.3
star",Patrikat Softech,https://play.google.com/store/apps/details?id=com.patrikat.weightlossdiet
Eat This Much - Meal Planner,"4.7
star","Eat This Much, Inc.",https://play.google.com/store/apps/details?id=com.eatthismuch
Noom: Weight Loss & Health,"4.2
star","Noom, Inc.",https://play.google.com/store/apps/details?id=com.wsl.noom
All File Recovery & Restore,"3.4
star",Stupendous Andro,https://play.google.com/store/apps/details?id=com.stupendous.datarecovery.filerecover.jp
Data & Photo Recovery,"3.8
star",Mobispeedy,https://play.google.com/store/apps/details?id=com.mobispeedy.recovery
File Recovery - Findback&Store,"2.4
star",AiToolsLabs,https://play.google.com/store/apps/details?id=file.recovery.allrecovery.restore.photo.audio.video.doc.archive
Thora: Manage Binge Eating,,Thora App,https://play.google.com/store/apps/details?id=com.thora.app
Calorie Counter by fatsecret,"4.5
star",fatsecret,https://play.google.com/store/apps/details?id=com.fatsecret.android
Nutrilio: Food Tracker & Water,"4.2
star",Habitics,https://play.google.com/store/apps/details?id=net.nutrilio
Welltory: Heart Rate Monitor,"4.6
star",Welltory: heart-rate monitor & blood pressure log,https://play.google.com/store/apps/details?id=com.welltory.client.android
Foodvisor - Calorie Counter,"4.6
star",Foodvisor,https://play.google.com/store/apps/details?id=io.foodvisor.foodvisor
YAZIO Food & Calorie Counter,"4.6
star",YAZIO,https://play.google.com/store/apps/details?id=com.yazio.android
StressEase - Stress Monitor,,RealWorks Technology,https://play.google.com/store/apps/details?id=com.realworks.stressease
Too Good To Go: End Food Waste,"4.8
star",Too Good To Go Aps,https://play.google.com/store/apps/details?id=com.app.tgtg
Recipe Keeper,"4.7
star",Tudorspan Limited,https://play.google.com/store/apps/details?id=com.tudorspan.recipekeeper
Green Chef: Healthy Recipes,"4.1
star",Green Chef Corporation,https://play.google.com/store/apps/details?id=com.greenchef.GreenChef
Stress Test,"4.5
star",Wind Method SRL,https://play.google.com/store/apps/details?id=test_pentru_stres.ro
Binge.,"3.9
star",Bindinc. BV,https://play.google.com/store/apps/details?id=nl.bindinc.binge
Cardiogram: Heart Rate & BP,"2.6
star","Cardiogram, Inc.",https://play.google.com/store/apps/details?id=com.cardiogram.v1
Fastic AI Food Calorie Tracker,"4.4
star",Fastic GmbH,https://play.google.com/store/apps/details?id=de.fastic.app
Worth Warrior: help body image,"4.0
star",stem4,https://play.google.com/store/apps/details?id=uk.org.stem4.worthwarrior
Deleted Media File Recovery,"4.0
star",WiFi Tools and File Recovery(Photo&Video Recovery),https://play.google.com/store/apps/details?id=com.mediarecovery.deletedvideorecovery.deletedaudiorecovery
Suggestic - Precision Eating,"4.0
star",Suggestic,https://play.google.com/store/apps/details?id=com.suggestic.precision.eating
LiveWell - Make Health a Habit,"3.2
star",LiveWell by Zurich,https://play.google.com/store/apps/details?id=com.zurich.livewell
Sugarfree Quit Sugar Addiction,"3.7
star",Joyinapps,https://play.google.com/store/apps/details?id=com.sugarfree.app
App Recovery: Restore Deleted,"3.6
star",m24apps,https://play.google.com/store/apps/details?id=com.q4u.apprecovery
BitePal: AI Calorie Tracker,"4.4
star",RefaceLithuania,https://play.google.com/store/apps/details?id=com.pookies.food.ai
Old Video Recovery App,"3.5
star","Stylish Fonts, Keyboard & Symbols",https://play.google.com/store/apps/details?id=com.worldvpntech.indonesiavpn
Dumpster: Photo/Video Recovery,"3.9
star",Baloota,https://play.google.com/store/apps/details?id=com.baloota.dumpster
Recovery Deleted Photo & Video,"3.9
star",Smart Apps Publishing Global,https://play.google.com/store/apps/details?id=com.smartapps.filerecovery.photorecovery.datarecovery
All Recovery Photos & Videos,"3.8
star",All Recovery,https://play.google.com/store/apps/details?id=filerecovery.photosrecovery.videosrecovery.allrecovery
App Recovery: Recover Deleted,,Appophobia,https://play.google.com/store/apps/details?id=com.app.apprecovery.recoverdeletedapps
Old Photo Recovery App,"3.6
star","Stylish Fonts, Keyboard & Symbols",https://play.google.com/store/apps/details?id=com.worldvpntech.usavpn
"All Recovery - Photos, Videos","3.9
star",Go Technology Global,https://play.google.com/store/apps/details?id=com.easyrecovery.photorecovery.filerecover.restoredata
All Recovery : Photos & Videos,"4.3
star",All Recovery : Photos & Videos,https://play.google.com/store/apps/details?id=com.allrecovery.photo.videos.contacts
Dr.Fone: Photo & Data Recovery,"3.7
star","Shenzhen Wondershare Software Co., Ltd.",https://play.google.com/store/apps/details?id=com.wondershare.drfoneapp
Video Recovery & Data Recovery,"3.4
star",Softo Apps,https://play.google.com/store/apps/details?id=com.deleted.video.recovery.recover.deleted.video.files
Heart Rate Monitor - Pulse PRO,"4.4
star",Cacao Mobile,https://play.google.com/store/apps/details?id=air.heart.rate
Deleted Contact Recovery App,"3.1
star",Easy Data-Recovery,https://play.google.com/store/apps/details?id=com.easydatarecovery.contactrecovery
Guava: Health Tracker,"4.7
star","Guava Health, Inc.",https://play.google.com/store/apps/details?id=com.guavahealth.app
Reboot into Recovery - xFast,"3.8
star",iUtilities,https://play.google.com/store/apps/details?id=com.lotej.bootrecovery
Keep Health,"3.5
star",caixiaoqing,https://play.google.com/store/apps/details?id=com.keephealthpro.android
FITIV Pulse Heart Rate Monitor,"3.8
star",MotiFIT Fitness Inc.,https://play.google.com/store/apps/details?id=com.fitiv.fitivapplication
Hevy - Gym Log Workout Tracker,"4.9
star",Hevy Gym Workout Tracker,https://play.google.com/store/apps/details?id=com.hevy
USB Drive Data Recovery Help,"3.7
star",Data Recovery Software by RecoveryBull.com,https://play.google.com/store/apps/details?id=pan.drive.data.recovery.advisor
Deleted Video Recovery App,"4.5
star",Apps Scraper,https://play.google.com/store/apps/details?id=com.deletedvideorecovery.recovervideos.backupvideo
Message & All File Recovery,,Prop studio,https://play.google.com/store/apps/details?id=com.messagerecovery.deletedmessagesrecovery.filerecovery
UltData: Photo & Data Recovery,"3.7
star",TENORSHARE,https://play.google.com/store/apps/details?id=com.tenorshare.recovery
Deleted Video Recovery App,"3.9
star",Vmobify,https://play.google.com/store/apps/details?id=com.vmobify.videorecoveryapp
Deleted Audio Recovery App,"3.2
star",Easy Data-Recovery,https://play.google.com/store/apps/details?id=com.easydatarecovery.audiorecovery
File Recovery - Photo Recovery,"4.4
star",AI Photo Team,https://play.google.com/store/apps/details?id=filerecovery.photosrecovery.allrecovery
App Recovery: Backup & Restore,"3.6
star",appNextG,https://play.google.com/store/apps/details?id=com.appnextg.sleepingapps
Deleted Video Recovery App,"3.7
star",Easy Data-Recovery,https://play.google.com/store/apps/details?id=com.easydatarecovery.videorecoverynew
APK Backup & App Recovery,"4.2
star",Cards,https://play.google.com/store/apps/details?id=app.apk.backup
Meal Planner-Plan Weekly Meals,"4.7
star",JoJo Apps: Meal Planner and Shopping List,https://play.google.com/store/apps/details?id=com.yinqs.weeklymealplanner
Anxiety Relief Apps & Hypnosis,"4.5
star",Surf City Apps,https://play.google.com/store/apps/details?id=com.surfcityapps.endanxiety
Stress & Anxiety: Head On,"3.7
star",Head On,https://play.google.com/store/apps/details?id=com.bammens.mobile.headon
Anxiety Relief Hypnotherapy,,Uncommon Knowledge,https://play.google.com/store/apps/details?id=com.uncommonknowledge.anxiety
Anxiety Solution Stress Relief,"4.6
star",PSYT,https://play.google.com/store/apps/details?id=uk.co.psyt.anxiety
CBT Anxiety & Wellness Journal,,Appscape Studios,https://play.google.com/store/apps/details?id=com.appscapes.thoughteditor
Quieting Anxiety: CBT Tools,"4.7
star",Excel At Life,https://play.google.com/store/apps/details?id=com.excelatlife.panic
Anxiety & Panic Relief: Calmer,"4.0
star",Three Investeers,https://play.google.com/store/apps/details?id=io.calmer.anxiety_panic_attack_relief
Anxiety Tracker - Mood Journal,"4.2
star",Appstronaut Studios,https://play.google.com/store/apps/details?id=com.appstronautstudios.anxietylog
FearTools - Anxiety Aid,"4.4
star",Inquiry Health LLC,https://play.google.com/store/apps/details?id=com.feartools.feartools
Stop Anxiety,"4.5
star",Wind Method SRL,https://play.google.com/store/apps/details?id=stop_anxietate.ro
Noah: Your AI Therapist,"4.7
star",FeelGood Labs,https://play.google.com/store/apps/details?id=com.capitalx.blissfully
"Clear Minds: Meditation, Relax","4.5
star",Pure Clear Minds,https://play.google.com/store/apps/details?id=com.clearmindhypnotherapy.app
FACING IT: Social Anxiety,"3.8
star",FACING IT,https://play.google.com/store/apps/details?id=com.facing.it
Anxiety Release based on EMDR,"4.7
star
$3.99",Mark Grant,https://play.google.com/store/apps/details?id=com.overcomingpain.anxiety
WorryTree: Anxiety CBT Therapy,"3.8
star",WorryTree,https://play.google.com/store/apps/details?id=com.worrytree.worrytree
Social Anxiety Test,"4.3
star",Inquiry Health LLC,https://play.google.com/store/apps/details?id=com.socialanxiety.test
Althena (AI Therapist),,Althena AI,https://play.google.com/store/apps/details?id=com.abs.althena_ai
Pensive - Therapy AI,"3.8
star",Lightning Rod Labs,https://play.google.com/store/apps/details?id=ai.lightningrod.pensiveapp
AI Therapist & Therapy: Alya,"3.8
star",Ali Yapıcı,https://play.google.com/store/apps/details?id=com.aliyapici.AlyaTherapist
Visual Anatomy 3D - Human body,"3.6
star",GraphicViZion,https://play.google.com/store/apps/details?id=com.graphicvizion.visualAnatomy3D
